page,section,slot,asset_id,library_file,variant,width,height,largest_webp,srcset_webp,srcset_avif,alt,caption,loading,fetchpriority,reuses_slot,review_flag
about,team,team-director-2,A257,japanese-expert-field-visit-01.jpg,card-4x3,1920,1440,/images/about/japanese-expert-field-visit-01-card-4x3-1920w.webp,"/images/about/japanese-expert-field-visit-01-card-4x3-480w.webp 480w, /images/about/japanese-expert-field-visit-01-card-4x3-768w.webp 768w, /images/about/japanese-expert-field-visit-01-card-4x3-1024w.webp 1024w, /images/about/japanese-expert-field-visit-01-card-4x3-1440w.webp 1440w, /images/about/japanese-expert-field-visit-01-card-4x3-1920w.webp 1920w","/images/about/japanese-expert-field-visit-01-card-4x3-480w.avif 480w, /images/about/japanese-expert-field-visit-01-card-4x3-768w.avif 768w, /images/about/japanese-expert-field-visit-01-card-4x3-1024w.avif 1024w, /images/about/japanese-expert-field-visit-01-card-4x3-1440w.avif 1440w, /images/about/japanese-expert-field-visit-01-card-4x3-1920w.avif 1920w",Japanese technical expert seated on a white rock outcrop during a field visit.,Field visit by a Japanese technical partner.,lazy,,,people - consent
about,team,team-peshawar-manager,A074,skz-mining-office-peshawar-manager-01.jpg,card-4x3,1280,960,/images/about/skz-mining-office-peshawar-manager-01-card-4x3-1280w.webp,"/images/about/skz-mining-office-peshawar-manager-01-card-4x3-480w.webp 480w, /images/about/skz-mining-office-peshawar-manager-01-card-4x3-768w.webp 768w, /images/about/skz-mining-office-peshawar-manager-01-card-4x3-1024w.webp 1024w, /images/about/skz-mining-office-peshawar-manager-01-card-4x3-1280w.webp 1280w","/images/about/skz-mining-office-peshawar-manager-01-card-4x3-480w.avif 480w, /images/about/skz-mining-office-peshawar-manager-01-card-4x3-768w.avif 768w, /images/about/skz-mining-office-peshawar-manager-01-card-4x3-1024w.avif 1024w, /images/about/skz-mining-office-peshawar-manager-01-card-4x3-1280w.avif 1280w",Manager seated at his desk in the SKZ Mining Company Peshawar office beneath the company sign.,"SKZ Mining Company office, Peshawar.",lazy,,,people - consent
about,team,team-karachi-manager,A117,manager-stockyard-01.jpg,portrait-4x5,960,1200,/images/about/manager-stockyard-01-portrait-4x5-960w.webp,"/images/about/manager-stockyard-01-portrait-4x5-480w.webp 480w, /images/about/manager-stockyard-01-portrait-4x5-768w.webp 768w, /images/about/manager-stockyard-01-portrait-4x5-960w.webp 960w","/images/about/manager-stockyard-01-portrait-4x5-480w.avif 480w, /images/about/manager-stockyard-01-portrait-4x5-768w.avif 768w, /images/about/manager-stockyard-01-portrait-4x5-960w.avif 960w",Manager standing on a white mineral stockyard in front of processing sheds.,,lazy,,,people - consent
about,team,team-lab,A114,quality-testing-laboratory-01.jpg,portrait-4x5,1200,1500,/images/quality/quality-testing-laboratory-01-portrait-4x5-1200w.webp,"/images/quality/quality-testing-laboratory-01-portrait-4x5-480w.webp 480w, /images/quality/quality-testing-laboratory-01-portrait-4x5-768w.webp 768w, /images/quality/quality-testing-laboratory-01-portrait-4x5-1024w.webp 1024w, /images/quality/quality-testing-laboratory-01-portrait-4x5-1200w.webp 1200w","/images/quality/quality-testing-laboratory-01-portrait-4x5-480w.avif 480w, /images/quality/quality-testing-laboratory-01-portrait-4x5-768w.avif 768w, /images/quality/quality-testing-laboratory-01-portrait-4x5-1024w.avif 1024w, /images/quality/quality-testing-laboratory-01-portrait-4x5-1200w.avif 1200w",Laboratory technician in a white coat operating an analytical instrument connected to a computer.,Sample testing in the company laboratory.,lazy,,lab-1,people - consent
about,technical-partners,partners-1,A280,japanese-technical-experts-site-visit-02.png,card-4x3,915,686,/images/about/japanese-technical-experts-site-visit-02-card-4x3-915w.webp,"/images/about/japanese-technical-experts-site-visit-02-card-4x3-480w.webp 480w, /images/about/japanese-technical-experts-site-visit-02-card-4x3-768w.webp 768w, /images/about/japanese-technical-experts-site-visit-02-card-4x3-915w.webp 915w","/images/about/japanese-technical-experts-site-visit-02-card-4x3-480w.avif 480w, /images/about/japanese-technical-experts-site-visit-02-card-4x3-768w.avif 768w, /images/about/japanese-technical-experts-site-visit-02-card-4x3-915w.avif 915w",Five Japanese technical experts in helmets at a quarry site.,,lazy,,,people - consent
about,technical-partners,partners-2,A219,technical-team-plant-visit-01.jpg,portrait-4x5,480,600,/images/about/technical-team-plant-visit-01-portrait-4x5-480w.webp,/images/about/technical-team-plant-visit-01-portrait-4x5-480w.webp 480w,/images/about/technical-team-plant-visit-01-portrait-4x5-480w.avif 480w,"Three staff members, two of them Japanese technical partners, standing in a processing plant.",,lazy,,,people - consent
about,technical-partners,partners-3,A232,japanese-technical-experts-site-visit-01.png,portrait-4x5,480,600,/images/about/japanese-technical-experts-site-visit-01-portrait-4x5-480w.webp,/images/about/japanese-technical-experts-site-visit-01-portrait-4x5-480w.webp 480w,/images/about/japanese-technical-experts-site-visit-01-portrait-4x5-480w.avif 480w,Three Japanese technical experts in helmets at a mine site.,,lazy,,,people - consent
affiliation,structure,affiliation-chart,A292,skz-mining-company-structure-chart-01.png,original,1024,542,/images/affiliation/skz-mining-company-structure-chart-01-1024w.webp,"/images/affiliation/skz-mining-company-structure-chart-01-480w.webp 480w, /images/affiliation/skz-mining-company-structure-chart-01-768w.webp 768w, /images/affiliation/skz-mining-company-structure-chart-01-1024w.webp 1024w","/images/affiliation/skz-mining-company-structure-chart-01-480w.avif 480w, /images/affiliation/skz-mining-company-structure-chart-01-768w.avif 768w, /images/affiliation/skz-mining-company-structure-chart-01-1024w.avif 1024w","Organisation chart linking Shokozan Japan to Afghan Talc (mining sites Agam and Khogyani, Jalalabad processing plant) and SKZ Company (Peshawar meshing and storage, Karachi sorting and packing).",,lazy,,,
affiliation,supply-chain,supply-chain-1,A305,talc-supply-chain-diagram-01.png,original,623,399,/images/affiliation/talc-supply-chain-diagram-01-623w.webp,"/images/affiliation/talc-supply-chain-diagram-01-480w.webp 480w, /images/affiliation/talc-supply-chain-diagram-01-623w.webp 623w","/images/affiliation/talc-supply-chain-diagram-01-480w.avif 480w, /images/affiliation/talc-supply-chain-diagram-01-623w.avif 623w","Flow diagram: Afghan talc from open mining to the Morga stock area, Jalalabad factory and Torkham border, alongside Pakistani talc from open and tunnel mining to a stock area.",,lazy,,,
affiliation,supply-chain,supply-chain-2,A306,talc-supply-chain-diagram-02.png,original,403,320,/images/affiliation/talc-supply-chain-diagram-02-403w.webp,/images/affiliation/talc-supply-chain-diagram-02-403w.webp 403w,/images/affiliation/talc-supply-chain-diagram-02-403w.avif 403w,"Flow diagram: Peshawar warehouse for stock and segregation, then Karachi warehouse for packing and exporting.",,lazy,,,
sustainability,hero,sustainability-hero,A105,mine-site-01.jpg,card-4x3,709,532,/images/home/mine-site-01-card-4x3-709w.webp,"/images/home/mine-site-01-card-4x3-480w.webp 480w, /images/home/mine-site-01-card-4x3-709w.webp 709w","/images/home/mine-site-01-card-4x3-480w.avif 480w, /images/home/mine-site-01-card-4x3-709w.avif 709w","Hillside mine site with waste dumps, a chute and a small shed among green vegetation.",,lazy,,sustainability-teaser,
global,header,logo-horizontal,A122,paktalc-logo-horizontal-01.png,original,4213,905,/images/brand/paktalc-logo-horizontal-01.png,/images/brand/paktalc-logo-horizontal-01.webp,,"PakTalc logo: Talc Extraction, Processing, Export & Import.",,lazy,,,
global,header,logo-stacked,A123,paktalc-logo-stacked-01.png,original,1975,1599,/images/brand/paktalc-logo-stacked-01.png,/images/brand/paktalc-logo-stacked-01.webp,,"PakTalc logo, stacked version.",,lazy,,,
global,header,logo-icon,A124,paktalc-logo-icon-01.png,original,1954,905,/images/brand/paktalc-logo-icon-01.png,/images/brand/paktalc-logo-icon-01.webp,,PakTalc crystal logo icon.,,lazy,,,
global,favicon,favicon,A264,paktalc-favicon-01.png,original,512,512,/images/brand/paktalc-favicon-01.png,/images/brand/paktalc-favicon-01.webp,,PakTalc icon.,,lazy,,,
global,favicon,favicon-icon,A265,paktalc-favicon-icon-01.png,original,512,512,/images/brand/paktalc-favicon-icon-01.png,/images/brand/paktalc-favicon-icon-01.webp,,PakTalc crystal icon.,,lazy,,,
affiliation,parent-brand,skz-logo,A095,skz-mining-logo-horizontal-01.png,original,309,93,/images/brand/skz-mining-logo-horizontal-01.png,/images/brand/skz-mining-logo-horizontal-01.webp,,SKZ Mining Company logo.,,lazy,,,
affiliation,parent-brand,skz-logo-white,A094,skz-mining-logo-horizontal-white-01.png,original,309,93,/images/brand/skz-mining-logo-horizontal-white-01.png,/images/brand/skz-mining-logo-horizontal-white-01.webp,,SKZ Mining Company logo in white.,,lazy,,,
gallery,grid,gallery-01,A088,talc-lumps-stockpile-05.jpg,gallery,1440,1080,/images/gallery/talc-lumps-stockpile-05-1440w.webp,"/images/gallery/talc-lumps-stockpile-05-480w.webp 480w, /images/gallery/talc-lumps-stockpile-05-768w.webp 768w, /images/gallery/talc-lumps-stockpile-05-1024w.webp 1024w, /images/gallery/talc-lumps-stockpile-05-1440w.webp 1440w","/images/gallery/talc-lumps-stockpile-05-480w.avif 480w, /images/gallery/talc-lumps-stockpile-05-768w.avif 768w, /images/gallery/talc-lumps-stockpile-05-1024w.avif 1024w, /images/gallery/talc-lumps-stockpile-05-1440w.avif 1440w",Two men standing in a yard of white talc lump stockpiles.,,lazy,,,people - consent
gallery,grid,gallery-02,A141,talc-lumps-close-up-07.jpg,gallery,1440,1080,/images/gallery/talc-lumps-close-up-07-1440w.webp,"/images/gallery/talc-lumps-close-up-07-480w.webp 480w, /images/gallery/talc-lumps-close-up-07-768w.webp 768w, /images/gallery/talc-lumps-close-up-07-1024w.webp 1024w, /images/gallery/talc-lumps-close-up-07-1440w.webp 1440w","/images/gallery/talc-lumps-close-up-07-480w.avif 480w, /images/gallery/talc-lumps-close-up-07-768w.avif 768w, /images/gallery/talc-lumps-close-up-07-1024w.avif 1024w, /images/gallery/talc-lumps-close-up-07-1440w.avif 1440w",Soft-focus close-up of white talc lumps.,,lazy,,,
gallery,grid,gallery-03,A054,talc-lumps-stockpile-03.jpg,gallery,720,1280,/images/gallery/talc-lumps-stockpile-03-720w.webp,"/images/gallery/talc-lumps-stockpile-03-480w.webp 480w, /images/gallery/talc-lumps-stockpile-03-720w.webp 720w","/images/gallery/talc-lumps-stockpile-03-480w.avif 480w, /images/gallery/talc-lumps-stockpile-03-720w.avif 720w",Heap of crushed white talc lumps.,,lazy,,,
gallery,grid,gallery-04,A067,talc-lumps-stockpile-04.jpg,gallery,1024,680,/images/gallery/talc-lumps-stockpile-04-1024w.webp,"/images/gallery/talc-lumps-stockpile-04-480w.webp 480w, /images/gallery/talc-lumps-stockpile-04-768w.webp 768w, /images/gallery/talc-lumps-stockpile-04-1024w.webp 1024w","/images/gallery/talc-lumps-stockpile-04-480w.avif 480w, /images/gallery/talc-lumps-stockpile-04-768w.avif 768w, /images/gallery/talc-lumps-stockpile-04-1024w.avif 1024w",Man holding a large white talc lump on top of a talc stockpile.,,lazy,,,people - consent
gallery,grid,gallery-05,A243,talc-lumps-hand-sorting-03.png,gallery,480,576,/images/gallery/talc-lumps-hand-sorting-03-480w.webp,/images/gallery/talc-lumps-hand-sorting-03-480w.webp 480w,/images/gallery/talc-lumps-hand-sorting-03-480w.avif 480w,Workers in hard hats hand-sorting a pile of white talc lumps near a plant building.,,lazy,,,people - consent
gallery,grid,gallery-06,A262,talc-lumps-hand-sorting-04.png,gallery,600,529,/images/gallery/talc-lumps-hand-sorting-04-600w.webp,"/images/gallery/talc-lumps-hand-sorting-04-480w.webp 480w, /images/gallery/talc-lumps-hand-sorting-04-600w.webp 600w","/images/gallery/talc-lumps-hand-sorting-04-480w.avif 480w, /images/gallery/talc-lumps-hand-sorting-04-600w.avif 600w",Men sorting white talc lumps in a walled yard beside bulk bags.,,lazy,,,people - consent
gallery,grid,gallery-07,A267,talc-lumps-hand-sorting-05.png,gallery,480,270,/images/gallery/talc-lumps-hand-sorting-05-480w.webp,/images/gallery/talc-lumps-hand-sorting-05-480w.webp 480w,/images/gallery/talc-lumps-hand-sorting-05-480w.avif 480w,Workers in safety vests sorting white talc lumps between large stockpiles and bulk bags.,,lazy,,,people - consent
gallery,grid,gallery-08,A075,talc-crushing-screening-conveyor-02.jpg,gallery,1000,600,/images/gallery/talc-crushing-screening-conveyor-02-1000w.webp,"/images/gallery/talc-crushing-screening-conveyor-02-480w.webp 480w, /images/gallery/talc-crushing-screening-conveyor-02-768w.webp 768w, /images/gallery/talc-crushing-screening-conveyor-02-1000w.webp 1000w","/images/gallery/talc-crushing-screening-conveyor-02-480w.avif 480w, /images/gallery/talc-crushing-screening-conveyor-02-768w.avif 768w, /images/gallery/talc-crushing-screening-conveyor-02-1000w.avif 1000w","Conveyor stacker discharging crushed white talc onto a stockpile, with a worker in the foreground.",,lazy,,,people - consent
gallery,grid,gallery-09,A318,talc-crushing-screening-conveyor-03.jpg,gallery,960,540,/images/gallery/talc-crushing-screening-conveyor-03-960w.webp,"/images/gallery/talc-crushing-screening-conveyor-03-480w.webp 480w, /images/gallery/talc-crushing-screening-conveyor-03-768w.webp 768w, /images/gallery/talc-crushing-screening-conveyor-03-960w.webp 960w","/images/gallery/talc-crushing-screening-conveyor-03-480w.avif 480w, /images/gallery/talc-crushing-screening-conveyor-03-768w.avif 768w, /images/gallery/talc-crushing-screening-conveyor-03-960w.avif 960w","Screening plant with conveyors and white talc stockpiles, workers shovelling in the foreground.",,lazy,,,people - consent
gallery,grid,gallery-10,A039,mine-excavation-site-01.jpg,gallery,1440,1080,/images/gallery/mine-excavation-site-01-1440w.webp,"/images/gallery/mine-excavation-site-01-480w.webp 480w, /images/gallery/mine-excavation-site-01-768w.webp 768w, /images/gallery/mine-excavation-site-01-1024w.webp 1024w, /images/gallery/mine-excavation-site-01-1440w.webp 1440w","/images/gallery/mine-excavation-site-01-480w.avif 480w, /images/gallery/mine-excavation-site-01-768w.avif 768w, /images/gallery/mine-excavation-site-01-1024w.avif 1024w, /images/gallery/mine-excavation-site-01-1440w.avif 1440w",Wide view of an excavation site with workers and trucks on bare ground.,,lazy,,,people - consent
gallery,grid,gallery-11,A119,underground-mine-03.jpg,gallery,1440,960,/images/gallery/underground-mine-03-1440w.webp,"/images/gallery/underground-mine-03-480w.webp 480w, /images/gallery/underground-mine-03-768w.webp 768w, /images/gallery/underground-mine-03-1024w.webp 1024w, /images/gallery/underground-mine-03-1440w.webp 1440w","/images/gallery/underground-mine-03-480w.avif 480w, /images/gallery/underground-mine-03-768w.avif 768w, /images/gallery/underground-mine-03-1024w.avif 1024w, /images/gallery/underground-mine-03-1440w.avif 1440w",Broken white rock inside a dimly lit underground chamber.,,lazy,,,
gallery,grid,gallery-12,A138,underground-mine-inspection-02.jpg,gallery,1440,1080,/images/gallery/underground-mine-inspection-02-1440w.webp,"/images/gallery/underground-mine-inspection-02-480w.webp 480w, /images/gallery/underground-mine-inspection-02-768w.webp 768w, /images/gallery/underground-mine-inspection-02-1024w.webp 1024w, /images/gallery/underground-mine-inspection-02-1440w.webp 1440w","/images/gallery/underground-mine-inspection-02-480w.avif 480w, /images/gallery/underground-mine-inspection-02-768w.avif 768w, /images/gallery/underground-mine-inspection-02-1024w.avif 1024w, /images/gallery/underground-mine-inspection-02-1440w.avif 1440w",Men inspecting the walls of a pale rock adit.,,lazy,,,people - consent
gallery,grid,gallery-13,A296,mine-site-03.png,gallery,731,573,/images/gallery/mine-site-03-731w.webp,"/images/gallery/mine-site-03-480w.webp 480w, /images/gallery/mine-site-03-731w.webp 731w","/images/gallery/mine-site-03-480w.avif 480w, /images/gallery/mine-site-03-731w.avif 731w",Men standing on white mineral dumps on a green hillside with wheelbarrows.,,lazy,,,people - consent
gallery,grid,gallery-14,A253,mine-site-02.png,gallery,480,576,/images/gallery/mine-site-02-480w.webp,/images/gallery/mine-site-02-480w.webp 480w,/images/gallery/mine-site-02-480w.avif 480w,"Hilltop mine site with a winch, wheelbarrows and visitors, green hills behind.",,lazy,,,people - consent
gallery,grid,gallery-15,A066,site-visit-01.jpg,gallery,1440,1920,/images/gallery/site-visit-01-1440w.webp,"/images/gallery/site-visit-01-480w.webp 480w, /images/gallery/site-visit-01-768w.webp 768w, /images/gallery/site-visit-01-1024w.webp 1024w, /images/gallery/site-visit-01-1440w.webp 1440w","/images/gallery/site-visit-01-480w.avif 480w, /images/gallery/site-visit-01-768w.avif 768w, /images/gallery/site-visit-01-1024w.avif 1024w, /images/gallery/site-visit-01-1440w.avif 1440w",Three men standing beside a white rock outcrop on a hillside road with a parked vehicle.,,lazy,,,people - consent
gallery,grid,gallery-16,A065,jumbo-bags-container-loading-03.jpg,gallery,900,1600,/images/gallery/jumbo-bags-container-loading-03-900w.webp,"/images/gallery/jumbo-bags-container-loading-03-480w.webp 480w, /images/gallery/jumbo-bags-container-loading-03-768w.webp 768w, /images/gallery/jumbo-bags-container-loading-03-900w.webp 900w","/images/gallery/jumbo-bags-container-loading-03-480w.avif 480w, /images/gallery/jumbo-bags-container-loading-03-768w.avif 768w, /images/gallery/jumbo-bags-container-loading-03-900w.avif 900w",Decorated Pakistani truck carrying a pink shipping container filled with jumbo bags.,Loaded container leaving the yard by road.,lazy,,,
gallery,grid,gallery-17,A106,jumbo-bags-container-loading-04.jpg,gallery,720,1280,/images/gallery/jumbo-bags-container-loading-04-720w.webp,"/images/gallery/jumbo-bags-container-loading-04-480w.webp 480w, /images/gallery/jumbo-bags-container-loading-04-720w.webp 720w","/images/gallery/jumbo-bags-container-loading-04-480w.avif 480w, /images/gallery/jumbo-bags-container-loading-04-720w.avif 720w",Blue shipping container with white jumbo bags loaded inside.,,lazy,,,
gallery,grid,gallery-18,A256,jumbo-bags-container-loading-05.jpg,gallery,896,1072,/images/gallery/jumbo-bags-container-loading-05-896w.webp,"/images/gallery/jumbo-bags-container-loading-05-480w.webp 480w, /images/gallery/jumbo-bags-container-loading-05-768w.webp 768w, /images/gallery/jumbo-bags-container-loading-05-896w.webp 896w","/images/gallery/jumbo-bags-container-loading-05-480w.avif 480w, /images/gallery/jumbo-bags-container-loading-05-768w.avif 768w, /images/gallery/jumbo-bags-container-loading-05-896w.avif 896w",Two white jumbo bags loaded in a shipping container.,,lazy,,,
gallery,grid,gallery-19,A216,jumbo-bags-handling-loader-01.jpg,gallery,480,576,/images/gallery/jumbo-bags-handling-loader-01-480w.webp,/images/gallery/jumbo-bags-handling-loader-01-480w.webp 480w,/images/gallery/jumbo-bags-handling-loader-01-480w.avif 480w,Skid-steer loader lifting white jumbo bags beside a brick wall.,,lazy,,,
gallery,grid,gallery-20,A207,cyclone-separator-01.jpg,gallery,480,576,/images/gallery/cyclone-separator-01-480w.webp,/images/gallery/cyclone-separator-01-480w.webp 480w,/images/gallery/cyclone-separator-01-480w.avif 480w,Teal cyclone separator installed in a processing shed.,,lazy,,,
gallery,grid,gallery-21,A218,cyclone-separator-02.jpg,gallery,480,576,/images/gallery/cyclone-separator-02-480w.webp,/images/gallery/cyclone-separator-02-480w.webp 480w,/images/gallery/cyclone-separator-02-480w.avif 480w,Two teal cyclone separators in a processing shed.,,lazy,,,
gallery,grid,gallery-22,A223,grinding-mill-03.jpg,gallery,480,576,/images/gallery/grinding-mill-03-480w.webp,/images/gallery/grinding-mill-03-480w.webp 480w,/images/gallery/grinding-mill-03-480w.avif 480w,Three men inspecting a mill and cyclone assembly in a processing shed.,,lazy,,,people - consent
gallery,grid,gallery-23,A231,processing-plant-machinery-01.png,gallery,480,576,/images/gallery/processing-plant-machinery-01-480w.webp,/images/gallery/processing-plant-machinery-01-480w.webp 480w,/images/gallery/processing-plant-machinery-01-480w.avif 480w,Machinery on a processing plant floor.,,lazy,,,
gallery,grid,gallery-24,A234,processing-plant-machinery-02.png,gallery,480,576,/images/gallery/processing-plant-machinery-02-480w.webp,/images/gallery/processing-plant-machinery-02-480w.webp 480w,/images/gallery/processing-plant-machinery-02-480w.avif 480w,Industrial machinery in a large processing plant.,,lazy,,,
gallery,grid,gallery-25,A208,processing-equipment-01.jpg,gallery,480,576,/images/gallery/processing-equipment-01-480w.webp,/images/gallery/processing-equipment-01-480w.webp 480w,/images/gallery/processing-equipment-01-480w.avif 480w,Teal duct and filter column beside bagged product in a processing shed.,,lazy,,,
gallery,grid,gallery-26,A220,technical-team-stockyard-01.jpg,gallery,480,576,/images/gallery/technical-team-stockyard-01-480w.webp,/images/gallery/technical-team-stockyard-01-480w.webp 480w,/images/gallery/technical-team-stockyard-01-480w.avif 480w,Two men standing in a yard of filled jumbo bags.,,lazy,,,people - consent
gallery,grid,gallery-27,A258,japanese-expert-field-visit-02.jpg,gallery,618,1080,/images/gallery/japanese-expert-field-visit-02-618w.webp,"/images/gallery/japanese-expert-field-visit-02-480w.webp 480w, /images/gallery/japanese-expert-field-visit-02-618w.webp 618w","/images/gallery/japanese-expert-field-visit-02-480w.avif 480w, /images/gallery/japanese-expert-field-visit-02-618w.avif 618w",Japanese technical expert standing beside a small adit entrance in a rock face.,,lazy,,,people - consent
